"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"78112207","20140428","20210811","冠育光電科技事業","GUAN YU OPTO-ELECTRONIC TECHNOLOGY DIVISION HANG","南投縣埔里鎮杷城里民富路54號一樓","1 F., No. 54, Minfu Rd., Pacheng Vil., Puli Township, Nantou County 54549, Taiwan (R.O.C.)","黃O淑","049-2901386","","有","有"
"78112282","20020909","20210811","久松汽車商行","JIUSONG CO.","南投縣埔里鎮大城里南安路718號一樓","1 F., No. 718, Nan’an Rd., Dacheng Vil., Puli Township, Nantou County 54547, Taiwan (R.O.C.)","黃O成","049-2992991","","有","有"
"78116512","20050915","20230428","杜康行","DUKANG FERMENTATION COMPANY","南投縣魚池鄉東池村平正巷56-12號一樓","1F., No. 56-12, Pingzheng Ln., Dongchi Vil., Yuchi Township,  Nantou County 555008, Taiwan (R.O.C.)","賴O文","049-2895479","","有","有"
"78116576","20121210","20210812","香格里拉空中花園","SHANGRILA HANGING GARDEN & RESORT","南投縣仁愛鄉大同村榮光巷8號","No. 8, Rongguang Ln., Ren’ai Township, Nantou County 54641, Taiwan (R.O.C.)","林O妹","0492802166","0492803210","有","有"
"78116626","20100511","20100511","保證責任南投縣埔里鎮百香果生產合作社","ENSURE RESPONSIBILITY NANTOU COUNTY PULI TOWNSHIP PASSION FRUIT COOPERATIVE","南投縣埔里鎮西安路３段３０４巷１７號","NO.17,LN. 304, SEC.3, XI-AN RD., PULI TOWNSHIP, NANTOU COUNTY 54559, TAIWAN (R.O.C.)","吳O","049-2930650","0492931262","有","有"
"78117532","20051215","20241108","山蘊嘉木天然茶莊園","Camellia KTEA Taiwan Organic Tea Co.","南投縣埔里鎮南村里桃南路51號一樓","1 F., No. 51, Taonan Rd., Nancun Vil., Puli Township, Nantou County 54551, Taiwan (R.O.C.)","顏O玉","049-2906125","0985-645458","有","有"
"78123871","20250616","20250616","創意家船舶企業社","SMPS Company","南投縣魚池鄉日月村水秀街７６號〈現場不得堆棧〉","No. 76, Shuixiu St., Yuchi Township, Nantou County 555005, Taiwan (R.O.C.)","范O琳","0492850305","0492850475","有","有"
"78124169","20151224","20151224","中台禪寺","CHUNG TAI SHAN MONASTERY","南投縣埔里鎮中台路２號","NO.2, ZHONGTAI RD., PULI TOWNSHIP, NANTOU COUNTY 54544, TAIWAN (R.O.C.)","王O杰","049-2930702","049-2930790","有","有"
"78124301","20091116","20091116","財團法人靈巖山佛教基金會","LING YAN SHAN BUDDHISM FOUNDATION","南投縣埔里鎮中正路１０５之１號","NO.105-1, ZHONGZHENG RD., PULI TOWNSHIP, NANTOU COUNTY 54550, TAIWAN (R.O.C.)","李O益","049-2926336","049-2925030","有","有"
"78125218","20100528","20210811","穩發針織廠","SHYANG WOEN TEXTILE FACTORY","彰化縣溪湖鎮東寮里員鹿路3段501號","No. 501, Sec. 3, Yuanlu Rd., Dongliao Vil., Xihu Township, Changhua County 51445, Taiwan (R.O.C.)","吳O淇","04-885-3735","","有","有"
"78125462","20201019","20240508","勝吉商號","SHENG CHI SEAFOOD COMPANY","彰化縣田中鎮中潭里東閔路3段60號（公有簡易攤販市場第46號攤舖位）","No. 60, Sec. 3, Dongmin Rd., Zhongtan Vil., Tianzhong Township, Changhua County 520014, Taiwan (R.O.C.)","張O泓","0952740177","","有","有"
"78126194","20000320","20210812","禾展企業社","HOE CHENG MACHINERY ENTERPRISE CO., LTD.","彰化縣二水鄉上豐村芋內巷一號","No. 1, Yunei Ln., Ershui Township, Changhua County 53044, Taiwan (R.O.C.)","許O成","04-8795177","04-8794755","有","有"
"78126700","20120829","20210811","泛亞電氣行","PAN-ASIAN APPLIANCE STORE","彰化縣社頭鄉新厝村潘厝巷10號","No. 10, Pancuo Ln., Shetou Township, Changhua County 51153, Taiwan (R.O.C.)","林O于","04-8730877","04-8730878","有","有"
"78127291","20010409","20210811","智程工業社","JYH CHERNG CO.","彰化縣社頭鄉仁雅村文化西巷48號","No. 48, Wenhua W. Ln., Shetou Township, Changhua County 51143, Taiwan (R.O.C.)","黃O玲","04-8720918","04-8721611","無","無"
"78127530","20061124","20210811","國洲水電工程行","KUO CHOU WATER ELECTRICITY ENGINEERING CO.","彰化縣員林市南平里永平街八六號","No. 86, Yongping St., Nanping Vil., Yuanlin City, Changhua County 51052, Taiwan (R.O.C.)","賴O學","04-8330664","04-8337221","有","有"
"78129235","20161020","20220804","泰富企業社","TAI FU TREA SURY CO.","彰化縣田中鎮沙崙里沙崙路371巷36號","No. 36, Ln. 371, Shalun Rd., Shalun Vil., Tianzhong Township, Changhua County 520023, Taiwan (R.O.C.)","高O英","04-8750813","04-8756213","有","有"
"78131078","20020918","20210811","八達燈飾商行","PA TA LAMPLIGHT CO.","彰化縣員林市三橋里員林大道4段288號1樓","1 F., No. 288, Sec. 4, Yuanlin Blvd., Sanqiao Vil., Yuanlin City, Changhua County 51057, Taiwan (R.O.C.)","賴O樺","","","有","有"
"78132597","20030423","20210812","男輝企業社","NAN FEI ENTERPRISE CO.","彰化縣溪湖鎮中竹里竹福路3號","No. 3, Zhufu Rd., Zhongzhu Vil., Xihu Township, Changhua County 51453, Taiwan (R.O.C.)","董O雲","04-8852304","04-8816766","有","有"
"78133863","19990819","20210811","雅佳企業社","YA JIA KNITTING CO.","彰化縣社頭鄉仁雅村民生路六四九號","No. 649, Minsheng Rd., Shetou Township, Changhua County 51143, Taiwan (R.O.C.)","江O仙","04-8738352","04-8720857","有","有"
"78134336","20140630","20210812","鴻昌製麵廠","HUNG CHANG NOODLE FACTORY","彰化縣田中鎮沙崙里興酪路1段161號1樓","1 F., No. 161, Sec. 1, Xinglao Rd., Shalun Vil., Tianzhong Township, Changhua County 52046, Taiwan (R.O.C.)","陳O菊","04-8741746","04-8741746","有","有"
"78140533","20031006","20210811","盛源工程行","SHENG YUAN ENGINEERING COMPANY","彰化縣埔心鄉瓦南村柳橋東路一三六之三號","No. 136-3, Liuqiao E. Rd., Puxin Township, Changhua County 51345, Taiwan (R.O.C.)","游O富","04-8315951","04-8378151","有","有"
"78145164","20020912","20210811","泰源眼鏡行","CJINN-EN OPTICAL CO.","彰化縣田中鎮南路里中州路1段207號1樓","1 F., No. 207, Sec. 1, Zhongzhou Rd., Nanlu Vil., Tianzhong Township, Changhua County 52042, Taiwan (R.O.C.)","汪O安","04-761-2211","04-761-9641","有","有"
"78146760","20031121","20230118","展奕工業社","JAAN YI INDUSTRY CO.","彰化縣和美鎮糖友里東萊路１５１巷３號","No. 3, Ln. 151, Donglai Rd., Tangyou Vil., Hemei Township, Changhua County 508010, Taiwan (R.O.C.)","葉O慶","04-7357224","","無","無"
"78147276","20041125","20210812","捷翔實業社","TSIEH SIANG ENTERPRISE CO.","彰化縣彰化市西勢里祥和街96號","No. 96, Xianghe St., Xishi Vil., Changhua City, Changhua County 50054, Taiwan (R.O.C.)","卓O朋","04-7248201","04-7264586","有","有"
"78147727","20031003","20221209","新義通信行","XIN YE CORRESPONDENCE HANG","彰化縣鹿港鎮泰興里彰鹿路8段12號","No. 12, Sec. 8, Zhanglu Rd., Taixing Vil., Lukang Township, Changhua County 505024, Taiwan (R.O.C.)","梁O軒","04-892-7806","04-892-7494","有","有"
"78148943","20170613","20210812","萬大模具企業社","WAUNG TA MOLD COMPANY","臺中市大里區新仁里立新街１０８號﹝限１樓﹞","1 F., No. 108, Lixin St., Xinren Vil., Dali Dist., Taichung City 41250, Taiwan (R.O.C.)","黃O密","042-2761575","042-2730163","有","有"
"78150200","20060613","20230205","心記爐企業社","SHIN JIH LU ENTERPRISES CO.","彰化縣和美鎮嘉寶里福北路410巷3號","No. 3, Ln. 410, Fubei Rd., Jiabao Vil., Hemei Township, Changhua County 508006, Taiwan (R.O.C.)","程O欽","04-7362022","04-7361452","有","有"
"78150335","20230201","20230201","泰昌五金工業社","TAI CHANG INDUSTRIAL FACTORY","彰化縣秀水鄉安溪村安溪街112巷6號","No. 6, Ln. 112, Anxi St., Xiushui Township, Changhua County 504007, Taiwan (R.O.C.)","梁O海","04-7686266","","有","有"
"78154064","20080611","20230407","經昌針織興業社","JIENG CHANG KNITTING ENTERPRISE CO.","彰化縣伸港鄉海尾村中興路3段2巷699弄9號","No. 9, Aly. 699, 2nd Ln., Sec. 3, Zhongxing Rd., Haiwei Vil., Shengang Township,  Changhua County 509001, Taiwan (R.O.C.)","柯O元","04-7983789","04-7988309","有","有"
"78154655","20080923","20210811","凱富興業廠","CAREFORT FACTORY","彰化縣和美鎮山犁里仁化路１７號１樓","1 F., No. 17, Renhua Rd., Shanli Vil., Hemei Township, Changhua County 50845, Taiwan (R.O.C.)","鄭O龍","04-7566137","04-7570860","有","有"
"78155492","19980813","20210812","台新精機廠","TAI HSIN PRECISION MACHINERY FACTORY","彰化縣和美鎮好修里西鄉路一二二巷二五號","No. 25, Ln. 122, Xixiang Rd., Haoxiu Vil., Hemei Township, Changhua County 50844, Taiwan (R.O.C.)","張O芬","04-7577108","04-7577109","有","有"
"78155937","20180723","20210811","裕興土木包工業","Feitengda Industry CO.","彰化縣福興鄉同安村員鹿路1段563號","No. 563, Sec. 1, Yuanlu Rd., Fuxing Township, Changhua County 50644, Taiwan (R.O.C.)","洪O展","04-7760005","04-7760005","有","有"
"78156507","20020920","20220331","益晨企業社","Yi-Chen HARDWARE CO.","彰化縣彰化市延和里延平路臨45號","TEMPORARY NO. 45, YANPING RD., YANHE VIL., CHANGHUA CITY, CHANGHUA COUNTY 50073, TAIWAN (R.O.C.)","黃O永","04-7116968","04-7117203","無","無"
"78158174","20120305","20210812","富欣山實業社","FU SIN SHAN COMPANY","彰化縣福興鄉社尾村社尾街5-33號","No. 5-33, Shewei St., Fuxing Township, Changhua County 50662, Taiwan (R.O.C.)","蘇O祥","04-7765908","04-7767787","有","有"
"78159167","20060222","20210811","增億機械工廠","TZEN YIH MACHINERY FACTORY","彰化縣社頭鄉埤斗村山腳路1段329巷48號","No. 48, Ln. 329, Sec. 1, Shanjiao Rd., Shetou Township, Changhua County 51149, Taiwan (R.O.C.)","蕭O女","04-8732182","","有","有"
"78159244","20021021","20210811","寶鳳行","BUO FENG CO.","彰化縣員林市民生里四平街１５巷１號","No. 1, Ln. 15, Siping St., Minsheng Vil., Yuanlin City, Changhua County 51045, Taiwan (R.O.C.)","黃O鳳","04-23253645","04-23274077","有","有"
"78160381","19950503","20230118","岱山有機肥料工廠","DAI SHAN FERTILIZERS FACTORY","彰化縣田尾鄉海豐村光榮巷３４５之６號","No. 345-6, Guangrong Ln., Haifeng Vil., Tianwei Township,  Changhua County 522011, Taiwan (R.O.C.)","何O光","04-8833632","04-8831857","無","無"
"78160811","20100729","20210811","偉傑企業社","WEI JAY TIGHTS MANUFACTURE CO.","彰化縣社頭鄉崙雅村民生路４４４號１樓","1 F., No. 444, Minsheng Rd., Shetou Township, Changhua County 51143, Taiwan (R.O.C.)","蕭O琳","04-8736448","04-8724240","有","有"
"78161282","20020920","20230105","永全鋁門窗行","YUNG CHAN XIE CO.","彰化縣彰化市莿桐里彰水路31之5號","No. 31-5, Zhangshui Rd., Citong Vil., Changhua City, Changhua County 500031, Taiwan (R.O.C.)","周O生","04-761-2211","04-761-9641","有","有"
"78164020","20010726","20240322","欣全企業社","SING CHUAN ENTERPRISE CO.","彰化縣彰化市國聖里國聖路56號","No. 56, Guosheng Rd., Guosheng Vil., Changhua City, Changhua County 500028, Taiwan (R.O.C.)","顏O蓁","04-7321419","","有","有"
"78164160","20020911","20210811","寶榮眼鏡行","BAO LONG OPTICAL CO.","彰化縣北斗鎮新政里中華路264號","No. 264, Zhonghua Rd., Xinzheng Vil., Beidou Township, Changhua County 52145, Taiwan (R.O.C.)","趙O榮","04-7612211","04-7619641","有","有"
"78164470","20030410","20241005","永明木器行","YUNG MING WOODEN FURNITURE WORKSHOP","彰化縣福興鄉頂粘村東勢巷7號","No. 7, Dongshi Ln., Dingnian Vil., Fuxing Township,  Changhua County 506009, Taiwan (R.O.C.)","黃O皓","04-770-4730","04-770-4730","有","有"
"78164582","20110411","20210812","凡保商行","RICH HANG CO.","彰化縣和美鎮湖內里湖北路１３１巷３１號","No. 31, Ln. 131, Hubei Rd., Hunei Vil., Hemei Township, Changhua County 50843, Taiwan (R.O.C.)","劉O貴","04-7551045","04-7564803","有","有"
"78164605","20161031","20210812","南山食品廠","NANSHAN FOOD FACTORY","彰化縣員林市萬年里員水路２段１８５號","No. 185, Sec. 2, Yuanshui Rd., Wannian Vil., Yuanlin City, Changhua County 51051, Taiwan (R.O.C.)","葉O輝","04-8350501","04-8342057","有","有"
"78164984","20190320","20210811","佳明企業社","Jiaming qiye Co.","彰化縣和美鎮新庄里東發路一００巷一一號","No. 11, Ln. 100, Dongfa Rd., Xinzhuang Vil., Hemei Township, Changhua County 50852, Taiwan (R.O.C.)","彭O鶯","04-7364927","","有","有"
"78165506","20080820","20210812","偉詳塑膠實業社","WEI XIANG REVERTEX INDUSTRY CO.","彰化縣伸港鄉曾家村曾家路185號","No. 185, Zengjia Rd., Shengang Township, Changhua County 50956, Taiwan (R.O.C.)","林O彬","04-7982648","04-7983068","有","有"
"78165689","20050324","20210811","立佶企業社","SHANG SSU INDUSTRIES COMPANY","彰化縣彰化市茄苳里茄苳路2段290巷39號","No. 39, Ln. 290, Sec. 2, Jiadong Rd., Jiadong Vil., Changhua City, Changhua County 50084, Taiwan (R.O.C.)","林O麗","04-7360140","04-7358455","有","有"
"78165745","20140326","20210811","維銓工業社","WELL CHANGE PTFE INDUSTRY COMPANY","彰化縣和美鎮山犁里七寮路18號","No. 18, Qiliao Rd., Shanli Vil., Hemei Township, Changhua County 50845, Taiwan (R.O.C.)","吳O棋","04-7369716","04-7369719","有","有"
"78170748","20221118","20221118","揚格屋名品男裝","Noborder Taiwan Hang","新北市新莊區新莊路320號","No. 320, Xinzhuang Rd., Xinzhuang Dist., New Taipei City 242001, Taiwan (R.O.C.)","紀O裕","02-29923332","","無","無"
"78174505","20200324","20230601","一弘企業社","WYI HUNG ENTERPRISES CO.","新北市樹林區中正路45巷12弄9號2樓","2 F., No. 9, Aly. 12, Ln. 45, Zhongzheng Rd., Shulin Dist., New Taipei City 238028, Taiwan (R.O.C.)","蔡O文","02-22026469","","有","有"
"78174717","20091210","20210811","正崧金屬行","CHENG SONG METAL CO.","新北市新店區建業路27之1號","No. 27-1, Jianye Rd., Xindian Dist., New Taipei City 23158, Taiwan (R.O.C.)","曾O榮","02-22150669","02-22153092","有","有"
"78177658","19920808","20101224","增順貿易行","CHEN SHUN YEN TRADING CO.","新北市新莊區中正路１４５號５樓","5FL., NO.145, CHUNG CHENG RD., XINZHUANG DIST., NEW TAIPEI CITY  242, TAIWAN (R.O.C.)","閻O亭","02-29924634","","有","有"
"78177664","19920808","20101224","寶泉行","PAO CHUAN CO.","新北市新莊區中正路１４５號３樓","3FL., NO.145, CHUNG CHENG RD., XINZHUANG DIST., NEW TAIPEI CITY  242, TAIWAN (R.O.C.)","潘O球","02-29922442","","有","有"
"78188634","20170322","20210811","田洋土木包工業","TIAN YANG BUILDING MATERIAL CO.","新北市中和區景新街４１８巷１６弄３號１樓","1 F., No. 3, Aly. 16, Ln. 418, Jingxin St., Zhonghe Dist., New Taipei City 23569, Taiwan (R.O.C.)","謝O川","02-29464342","02-29448740","有","有"
"78190358","20081022","20210812","厚洋企業社","HOE YANG ENTERPRISE CO.","新北市板橋區新生街88巷7號(1樓)","1 F., No. 7, Ln. 88, Xinsheng St., Banqiao Dist., New Taipei City 22052, Taiwan (R.O.C.)","黃O芳","02-29089833","02-29089807","有","有"
"78192166","20030908","20210811","枝進號","CHIH CHIN CO.","新北市板橋區宮口街３７號","No. 37, Gongkou St., Banqiao Dist., New Taipei City 22055, Taiwan (R.O.C.)","張O進","0937-881-722","02-8961-1412","有","有"
"78201637","20210512","20210811","達遠企業社","DA YUAN AUTOMOBILE TRADE ENTERPRISE CO.","新北市新莊區復興路１段１０９之１號","No. 109-1, Sec. 1, Fuxing Rd., Xinzhuang Dist., New Taipei City 24242, Taiwan (R.O.C.)","許O山","03-3205818","","無","無"
"78201833","20150213","20210812","美宇企業社","MEIYU MARK ENTERPRISE CO.","新北市泰山區明志路3段515號10樓","10 F., No. 515, Sec. 3, Mingzhi Rd., Taishan Dist., New Taipei City 24355, Taiwan (R.O.C.)","侯O華","02-29022451","02-29022451","有","有"
"78203656","20220301","20220301","頂滎企業社","Dings ying Enterprise Co.","新北市新莊區銘德街16號之1二樓","2F., NO. 16-1, MINGDE ST., XINZHUANG DIST., NEW TAIPEI CITY 24254, TAIWAN (R.O.C.)","周O德","02-22979884","","有","有"
"78205090","20120131","20210811","鈞統食品行","JIUN TUNG FOODS CO.","新北市中和區國光街184巷20號","No. 20, Ln. 184, Guoguang St., Zhonghe Dist., New Taipei City 23546, Taiwan (R.O.C.)","黃O智","02-29527716","02-29546993","無","無"
"78207365","20010801","20210812","弘逸企業社","HON E EUTERPRISE COMPANY","新北市泰山區明志路３段１４５巷５弄５號４樓","4 F., No. 5, Aly. 5, Ln. 145, Sec. 3, Mingzhi Rd., Taishan Dist., New Taipei City 24354, Taiwan (R.O.C.)","黃O明","(03)397-5488","","有","有"
"78211332","20191101","20191101","財團法人醫藥工業技術發展中心","Medical and Pharmaceutical Industry Technology and Development Center","新北市五股區五權路９號７樓","7F., NO. 9, WUQUAN RD., WUGU DIST., NEW TAIPEI CITY 24886, TAIWAN (R.O.C.)","蘇O寰","02-66251166","02-66251177","有","有"
"78215581","19920116","20210811","傑慧行","BRAVO MATIC ENTERPRISES CO.","　新北市新莊區中正路１５７–１號４樓　　","4F., NO.157-1, CHUNG CHEN RD., XINZHUANG DIST., NEW TAIPEI CITY 242, TAIWAN (R.O.C.)","孟O","02-22778107","","有","有"
"78218124","19920827","20210811","清堂企業行","CHING TARNG CO., LTD.","　新北市新莊區中正路４１９之１號２樓　　","2FL., NO.419-1, CHUNG CHENG RD., XINZHUANG DIST., NEW TAIPEI CITY 242, TAIWAN (R.O.C.)","連O堂","02-22033643","","無","無"
"78218567","20170125","20210812","世泰企業社","SHIH TAI ENTERPRISE CO.","新北市新莊區化成路２１１巷２號","No. 2, Ln. 211, Huacheng Rd., Xinzhuang Dist., New Taipei City 24252, Taiwan (R.O.C.)","連O雄","02-8991-5869","8991-5879","有","有"
"78219046","19920629","20210811","德育貿易行","TEEH YWUH TRADING CO., LTD.","新北市新莊區民安路２９０巷８號１樓","1F., NO. 8, LN. 290, MIN’AN RD., XINZHUANG DIST., NEW TAIPEI CITY 24267, TAIWAN (R.O.C.)","王O河","02-22055877","","有","有"
"78219334","20070905","20210812","永利車業行","YOUNG LEE MOTORS CO.","新北市新莊區裕民街１３２號","No. 132, Yumin St., Xinzhuang Dist., New Taipei City 24267, Taiwan (R.O.C.)","郭O明","02-29036361","02-22269782","有","有"
"78223061","20201112","20210811","信捷土木包工業","Xin Jie Civil Engineering contractors Company","宜蘭縣羅東鎮漢民里忠孝路八號三樓","3 F., No. 8, Zhongxiao Rd., Hanmin Vil., Luodong Township, Yilan County 26549, Taiwan (R.O.C.)","黃O興","039553690","","有","有"
"78229403","20090204","20210811","全盛製冰冷凍廠","CHUAN CHERNG FROZEN FACTORY","宜蘭縣蘇澳鎮南安里海邊路23號","No. 23, Haibian Rd., Nan’an Vil., Su’ao Township, Yilan County 27042, Taiwan (R.O.C.)","洪O耀","03-9961818","","有","有"
"78230078","20240501","20240501","力升企業社","LI SENG ENTERPRISE Co.","宜蘭縣五結鄉錦眾村五濱路二段253號","No. 253, Sec. 2, Wubin Rd., Wujie Township, Yilan County 268015, Taiwan (R.O.C.)","陳O玉","","","有","有"
"78232569","20101001","20210811","信東企業社","HSIN-TUNG ENTERPRISE CO.","宜蘭縣羅東鎮新群里富農路三段59巷89號一樓","1 F., No. 89, Ln. 59, Sec. 3, Funong Rd., Xinqun Vil., Luodong Township, Yilan County 26561, Taiwan (R.O.C.)","林O東","03-9602816","03-9658803","有","有"
"78236410","20150703","20210812","金泰企業社","KIM TAE COMPANY","宜蘭縣冬山鄉東城村東福路290號","No. 290, Dongfu Rd., Dongshan Township, Yilan County 26950, Taiwan (R.O.C.)","歐O卿","03-9592545","03-9595279","有","有"
"78237142","20230320","20230320","炫昱企業社","Xuanyu Enterprise Co.","宜蘭縣冬山鄉丸山村信光路638號","No. 638, Xinguang Rd., Dongshan Township, Yilan County 269028, Taiwan (R.O.C.)","游O銓","03-9582430","","有","有"
"78242068","20031001","20210811","新光青果行","XING GUANG CO.","新竹市東區復中里經國路一段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","廖O藤","03-5326579","","有","有"
"78242089","20020925","20210811","國盛行","GUOCHENG CO.","新竹市東區復中里經國路一段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","范O榮","03-5888088","","有","有"
"78242118","20031021","20210812","永進青果行","YONG JING CO.","新竹市東區復中里經國路一段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","葉O獻","03-531-7389","","有","有"
"78242124","20021014","20210812","弘沅青果行","HOMGYUAN CO.","新竹市東區復中里經國路一段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","包O聖","03-5338776","","有","有"
"78242166","20021014","20210811","金忠青果行","JINZHONG CO.","新竹市東區復中里經國路１段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","陳O金","03-5337074","","有","有"
"78242172","20031001","20210811","生裕青果行","SHENG YOU CO.","新竹市東區復中里經國路１段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","賴O燥","03-5300740","","有","有"
"78242237","20031001","20210811","新永慶青果行","XIN YONG QING CO.","新竹市東區復中里經國路一段４１１號","No. 411, Sec. 1, Jingguo Rd., Fuzhong Vil., East Dist., Hsinchu City 30059, Taiwan (R.O.C.)","廖O藤","03-5326579","","有","有"
